pc,side,rank,term
PC39,pos,2,cyangwa
PC39,pos,3,mu
PC39,pos,4,bwite
PC39,pos,5,models
PC39,pos,6,amakuru bwite
PC39,pos,7,regulatory
PC39,pos,8,public
PC39,pos,9,australia
PC39,pos,10,umugenzuzi
PC39,pos,11,umugenzuzi amakuru
PC39,pos,12,ku
PC39,pos,13,science
PC39,pos,14,language
PC39,pos,15,nyiri
PC39,pos,16,ubwite
PC39,pos,17,australian
PC39,pos,18,foundation
PC39,pos,19,nyiri ubwite
PC39,pos,20,foundation models
PC39,pos,21,utunganya
PC39,pos,22,amakuru cyangwa
PC39,pos,23,utunganya amakuru
PC39,pos,24,sec
PC39,pos,25,model
PC39,pos,26,rights
PC39,pos,27,technology
PC39,pos,28,people
PC39,pos,29,https
PC39,pos,30,human rights
PC39,neg,1,generative
PC39,neg,2,generative ai
PC39,neg,3,ministry
PC39,neg,4,uk
PC39,neg,5,security
PC39,neg,6,decision
PC39,neg,7,states
PC39,neg,8,european
PC39,neg,9,gov uk
PC39,neg,10,decision making
PC39,neg,11,systems
PC39,neg,12,bias
PC39,neg,13,united
PC39,neg,14,cyber
PC39,neg,15,vehicle
PC39,neg,16,online
PC39,neg,17,national
PC39,neg,18,united states
PC39,neg,19,online targeting
PC39,neg,20,eu
PC39,neg,21,targeting
PC39,neg,22,republic
PC39,neg,23,infrastructure
PC39,neg,24,algorithmic
PC39,neg,25,education
PC39,neg,26,automated
PC39,neg,27,making
PC39,neg,28,machine
PC39,neg,29,machine translated
PC39,neg,30,translated google
PC40,pos,1,models
PC40,pos,2,force
PC40,pos,3,foundation models
PC40,pos,4,air
PC40,pos,5,foundation
PC40,pos,6,air force
PC40,pos,7,model
PC40,pos,8,aircraft
PC40,pos,9,space
PC40,pos,10,regulatory
PC40,pos,11,education
PC40,pos,12,training
PC40,pos,13,public
PC40,pos,14,health
PC40,pos,15,ai foundation
PC40,pos,16,ai models
PC40,pos,17,space force
PC40,pos,18,germany
PC40,pos,19,sector
PC40,pos,20,large ai
PC40,pos,21,large
PC40,pos,22,models germany
PC40,pos,23,inserting
PC40,pos,24,innovation
PC40,pos,25,regulation
PC40,pos,26,2019
PC40,pos,27,personal data
PC40,pos,28,national
PC40,pos,29,service
PC40,pos,30,governance
PC40,neg,1,amakuru
PC40,neg,2,generative
PC40,neg,3,cyangwa
PC40,neg,4,generative ai
PC40,neg,5,mu
PC40,neg,6,bwite
PC40,neg,7,project
PC40,neg,8,amakuru bwite
PC40,neg,9,umugenzuzi amakuru
PC40,neg,10,umugenzuzi
PC40,neg,11,ku
PC40,neg,12,digital
PC40,neg,13,nyiri
PC40,neg,14,ubwite
PC40,neg,15,nyiri ubwite
PC40,neg,16,projects
PC40,neg,17,utunganya
PC40,neg,18,data
PC40,neg,19,amakuru cyangwa
PC40,neg,20,utunganya amakuru
PC40,neg,21,000
PC40,neg,22,information
PC40,neg,23,research
PC40,neg,24,sec
PC40,neg,25,human
PC40,neg,26,section
PC40,neg,27,content
PC40,neg,28,urwego
PC40,neg,29,united states
PC40,neg,30,cyangwa utunganya
