doc_id,country,title,raw_path
0fd5125a6bac7388,Portugal,Portugal - Calls for Proposals for Advanced Computing Projects (TRANSLATED) (2022),data/raw/corpus_raw/AI Policies/Portugal/Portugal - Calls for Proposals for Advanced Computing Projects (TRANSLATED) (2022).pdf
56d77aac76ca5d45,Portugal,Portugal - National Digital Strategy (TRANSLATED) (2024),data/raw/corpus_raw/AI Policies/Portugal/Portugal - National Digital Strategy (TRANSLATED) (2024).pdf
8a3de5c434752c65,Portugal,Portugal - AI Portugal 2030 (2019),data/raw/corpus_raw/AI Policies/Portugal/Portugal - AI Portugal 2030 (2019).pdf
743ae788a2fb1c06,Portugal,"Portugal - Guide to Ethical, Transparent and Responsible AI in Public Administration (TRANSLATED) (2019)","data/raw/corpus_raw/AI Policies/Portugal/Portugal - Guide to Ethical, Transparent and Responsible AI in Public Administration (TRANSLATED) (2019).pdf"
92de853e224ba9df,Portugal,Portugal - Council of Ministers Resolution No. 30-2020 (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Portugal/Portugal - Council of Ministers Resolution No. 30-2020 (TRANSLATED) (2020).pdf
b25905e13cb4aa64,Portugal,Portugal - Research in data science and AI applied to public administration (2021),data/raw/corpus_raw/AI Policies/Portugal/Portugal - Research in data science and AI applied to public administration (2021).pdf
b25905e13cb4aa64,Portugal,R&D Funds for Data Science and AI,data/raw/corpus_raw/AI Policies/Portugal/R&D Funds for Data Science and AI.pdf
f4fac5cdbf18ac5a,Luxembourg,Luxembourg - Luxembourg Future Fund (2019),data/raw/corpus_raw/AI Policies/Luxembourg/Luxembourg - Luxembourg Future Fund (2019).pdf
16564dec040ded79,Luxembourg,"Luxembourg - MeluXina, a new EuroHPC world-class supercomputer in Luxembourg (2020)","data/raw/corpus_raw/AI Policies/Luxembourg/Luxembourg - MeluXina, a new EuroHPC world-class supercomputer in Luxembourg (2020).pdf"
1a7b88a07ac115e4,Luxembourg,Luxembourg - Digital tech fund (2016),data/raw/corpus_raw/AI Policies/Luxembourg/Luxembourg - Digital tech fund (2016).pdf
a27aec8ac4929989,Luxembourg,Luxembourg - Artificial Intelligence (2020),data/raw/corpus_raw/AI Policies/Luxembourg/Luxembourg - Artificial Intelligence (2020).pdf
81ddf98434c5918d,Bulgaria,Short-term Teacher Training Programme,data/raw/corpus_raw/AI Policies/Bulgaria/Short-term Teacher Training Programme.pdf
ec0f0c9884cb35b0,Bulgaria,Bulgaria - Concept for the development of AI in Bulgaria until 2030 (2020),data/raw/corpus_raw/AI Policies/Bulgaria/Bulgaria - Concept for the development of AI in Bulgaria until 2030 (2020).pdf
deeae984b8051b33,Bulgaria,Translated - Digital Transformation of Bulgaria Strategy 2024-20301,data/raw/corpus_raw/AI Policies/Bulgaria/Translated - Digital Transformation of Bulgaria Strategy 2024-20301.pdf
d5cd924c00436d36,Bulgaria,Translated - National Strategy for e-Health and Digitalization of the Health System 2030,data/raw/corpus_raw/AI Policies/Bulgaria/Translated - National Strategy for e-Health and Digitalization of the Health System 2030.pdf
1002da0c2a4bbb5d,Netherlands,Netherlands - Self-driving vehicles (NO DATE),data/raw/corpus_raw/AI Policies/Netherlands/Netherlands - Self-driving vehicles (NO DATE).pdf
6ef3a916e7549179,Netherlands,Netherlands - Strategic Action Plan for AI (2019),data/raw/corpus_raw/AI Policies/Netherlands/Netherlands - Strategic Action Plan for AI (2019).pdf
559ebb04181bd77f,Netherlands,Vision on Generative AI2,data/raw/corpus_raw/AI Policies/Netherlands/Vision on Generative AI2.pdf
02d9e6d982b9ece6,Netherlands,"Knowledge and Innovation Agenda for Agriculture, Water and Food (KIA LWV)","data/raw/corpus_raw/AI Policies/Netherlands/Knowledge and Innovation Agenda for Agriculture, Water and Food (KIA LWV).pdf"
478e898cd358f032,Netherlands,Vision on Generative AI1,data/raw/corpus_raw/AI Policies/Netherlands/Vision on Generative AI1.pdf
c8c7f6e30b97cdca,Netherlands,Netherlands - Public AI Register (2020),data/raw/corpus_raw/AI Policies/Netherlands/Netherlands - Public AI Register (2020).pdf
ab30ea632708d737,Netherlands,Netherlands - Knowledge and Innovation Agenda (2018),data/raw/corpus_raw/AI Policies/Netherlands/Netherlands - Knowledge and Innovation Agenda (2018).pdf
7d02e8589565cc5b,Netherlands,Netherlands - Knowledge and Innovation Covenant (2019),data/raw/corpus_raw/AI Policies/Netherlands/Netherlands - Knowledge and Innovation Covenant (2019).pdf
f2cf5d3c3494e585,Netherlands,Netherlands - AIC4NL Agenda 2025-2027 (TRANSLATED) (2025),data/raw/corpus_raw/AI Policies/Netherlands/Netherlands - AIC4NL Agenda 2025-2027 (TRANSLATED) (2025).pdf
4b4edd4037b56148,Netherlands,Netherlands - Non-discrimination by design (TRANSLATED) (NO DATE),data/raw/corpus_raw/AI Policies/Netherlands/Netherlands - Non-discrimination by design (TRANSLATED) (NO DATE).pdf
b7fe5d14f3e43c0a,Netherlands,Netherlands - Algorithm supervisor's notes on implementation (TRANSLATED) (2022),data/raw/corpus_raw/AI Policies/Netherlands/Netherlands - Algorithm supervisor's notes on implementation (TRANSLATED) (2022).pdf
2f70e1b1b50ab7fd,European Union,EU - First 6 AI and Blockchain technology funds backed by InnovFin raise a total of EUR 700m (2020),data/raw/corpus_raw/AI Policies/European Union/EU - First 6 AI and Blockchain technology funds backed by InnovFin raise a total of EUR 700m (2020).pdf
bfbf0758dd02f6a3,European Union,EU - Coordinated Plan on Artificial Intelligence (2018),data/raw/corpus_raw/AI Policies/European Union/EU - Coordinated Plan on Artificial Intelligence (2018).pdf
58b7d5ea97740a30,European Union,EU - Directive of the European Parliament and of the Council on open data and the reuse of public sector information (2019),data/raw/corpus_raw/AI Policies/European Union/EU - Directive of the European Parliament and of the Council on open data and the reuse of public sector information (2019).pdf
7dd97c8f22ceacbc,European Union,EU - European Digital Innovation Hubs (2024),data/raw/corpus_raw/AI Policies/European Union/EU - European Digital Innovation Hubs (2024).pdf
145974e98492b69e,European Union,EU - Council Regulation amending regulation 2021-1173 (2024),data/raw/corpus_raw/AI Policies/European Union/EU - Council Regulation amending regulation 2021-1173 (2024).pdf
d54b7c760b34b365,European Union,EU - AI Alliance (NO DATE),data/raw/corpus_raw/AI Policies/European Union/EU - AI Alliance (NO DATE).pdf
06fe8f1936c9df4c,European Union,EU - European approach to artifical intelligence (2024),data/raw/corpus_raw/AI Policies/European Union/EU - European approach to artifical intelligence (2024).pdf
1fec5937dd3444ee,European Union,EU - Comprehensive European industrial policy on AI and robotics (2019),data/raw/corpus_raw/AI Policies/European Union/EU - Comprehensive European industrial policy on AI and robotics (2019).pdf
0d100d513136adfa,European Union,EU - Data Act (2023),data/raw/corpus_raw/AI Policies/European Union/EU - Data Act (2023).pdf
361c5400c7b7c17d,European Union,EU - Digitising European industry (2016),data/raw/corpus_raw/AI Policies/European Union/EU - Digitising European industry (2016).pdf
720964390b4381c0,European Union,EU - 10 million euros of funding for the development of the virtual center of excellence ELSA (2022),data/raw/corpus_raw/AI Policies/European Union/EU - 10 million euros of funding for the development of the virtual center of excellence ELSA (2022).pdf
bd84e63f5b622b73,European Union,EU - General Data Protection Regulation (2016),data/raw/corpus_raw/AI Policies/European Union/EU - General Data Protection Regulation (2016).pdf
bd98f7b0f2fd0e58,European Union,EU - Scientific advice to European policy in a complex world (2019),data/raw/corpus_raw/AI Policies/European Union/EU - Scientific advice to European policy in a complex world (2019).pdf
185321ef063d9a4d,European Union,EU - Motion for a resolution on automated decision making processes (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Motion for a resolution on automated decision making processes (2020).pdf
b65606757c214256,European Union,EU - European Big Data Value (2017),data/raw/corpus_raw/AI Policies/European Union/EU - European Big Data Value (2017).pdf
814a9e864804836b,European Union,EU - European strategy for data (2020),data/raw/corpus_raw/AI Policies/European Union/EU - European strategy for data (2020).pdf
8491ca8d2b748429,European Union,EU - Closing the digital gender gap (2019),data/raw/corpus_raw/AI Policies/European Union/EU - Closing the digital gender gap (2019).pdf
274680d180e7b7ed,European Union,"EU - Artifical intelligence, conclusions on the coordinated plan (2019)","data/raw/corpus_raw/AI Policies/European Union/EU - Artifical intelligence, conclusions on the coordinated plan (2019).pdf"
a1f7ea797c8ccd97,European Union,EU - Joint vision paper for an AI PPP (2019),data/raw/corpus_raw/AI Policies/European Union/EU - Joint vision paper for an AI PPP (2019).pdf
24f42dcab07403a9,European Union,EU - Shaping digital education policy (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Shaping digital education policy (2020).pdf
8e76593e79b7152c,European Union,EU - European Digital Identity Framework (2024),data/raw/corpus_raw/AI Policies/European Union/EU - European Digital Identity Framework (2024).pdf
36ef7ba6d5f81c43,European Union,"EU - Framework of ethical aspects of AI, robotics, and related technologies (2020","data/raw/corpus_raw/AI Policies/European Union/EU - Framework of ethical aspects of AI, robotics, and related technologies (2020.pdf"
573b2252996bbdf8,European Union,"EU - On AI, A European approach to excellence and trust (2020)","data/raw/corpus_raw/AI Policies/European Union/EU - On AI, A European approach to excellence and trust (2020).pdf"
b89c7c98b0c49041,European Union,EU - EU AI Act and the Large AI Grand Challenge (NO DATE),data/raw/corpus_raw/AI Policies/European Union/EU - EU AI Act and the Large AI Grand Challenge (NO DATE).pdf
d7534cc743e50b6e,European Union,EU - Setting up a special committee on artifical intelligence (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Setting up a special committee on artifical intelligence (2020).pdf
d784030b357ec653,European Union,EU - IPCEI-CIS (2023),data/raw/corpus_raw/AI Policies/European Union/EU - IPCEI-CIS (2023).pdf
07f32ec5dffbc017,European Union,EU - European data spaces (2023),data/raw/corpus_raw/AI Policies/European Union/EU - European data spaces (2023).pdf
631f5aefb769a13b,European Union,EU - Europe fit for the Digital Age (2021),data/raw/corpus_raw/AI Policies/European Union/EU - Europe fit for the Digital Age (2021).pdf
8d07312f187aa8b8,European Union,EU - Interoperable Europe Act (2024),data/raw/corpus_raw/AI Policies/European Union/EU - Interoperable Europe Act (2024).pdf
443da0a74e1a0019,European Union,EU - CIvil law rules on robotics (2017),data/raw/corpus_raw/AI Policies/European Union/EU - CIvil law rules on robotics (2017).pdf
e3253375ac05500b,European Union,EU - Artificial intelligence for Europe (2018),data/raw/corpus_raw/AI Policies/European Union/EU - Artificial intelligence for Europe (2018).pdf
fcf26e40a1b97c1c,European Union,EU - Building the next generation cloud (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Building the next generation cloud (2020).pdf
059624c0b0328c18,European Union,EU - EDIC (2024),data/raw/corpus_raw/AI Policies/European Union/EU - EDIC (2024).pdf
a284663011ff49f4,European Union,EU - Towards the engineering of trustworthy AI applications for critical systems (2024),data/raw/corpus_raw/AI Policies/European Union/EU - Towards the engineering of trustworthy AI applications for critical systems (2024).pdf
04b688f2ea13fc0f,European Union,EU - Digital Services Act (2022),data/raw/corpus_raw/AI Policies/European Union/EU - Digital Services Act (2022).pdf
649512d2adeec002,European Union,AI Innovation Package to Support Artificial Intelligence Startups and SMEs,data/raw/corpus_raw/AI Policies/European Union/AI Innovation Package to Support Artificial Intelligence Startups and SMEs.pdf
eb64a89c31119036,European Union,EU - Humane AI (2022),data/raw/corpus_raw/AI Policies/European Union/EU - Humane AI (2022).pdf
05d2831f581f4630,European Union,EU - ALTAI (2020),data/raw/corpus_raw/AI Policies/European Union/EU - ALTAI (2020).pdf
e3ecaabddf6e321f,European Union,EU - Cyber Resilience Act (2024),data/raw/corpus_raw/AI Policies/European Union/EU - Cyber Resilience Act (2024).pdf
f5b8511703884d9a,European Union,EU - A Stronger Digital Europe (2019),data/raw/corpus_raw/AI Policies/European Union/EU - A Stronger Digital Europe (2019).pdf
0865dd9f2352b900,European Union,EU - Overview of the EU Data Governance Act (2023),data/raw/corpus_raw/AI Policies/European Union/EU - Overview of the EU Data Governance Act (2023).pdf
75815e2e4dd8b249,European Union,"EU - Report on the safety and liability implications of AI, the Internet of Things and robotics (2020)","data/raw/corpus_raw/AI Policies/European Union/EU - Report on the safety and liability implications of AI, the Internet of Things and robotics (2020).pdf"
56042fdd4168152b,European Union,EU - Assessment of current initiatives of the European community (2022),data/raw/corpus_raw/AI Policies/European Union/EU - Assessment of current initiatives of the European community (2022).pdf
dc88bdaa5e146e2d,European Union,EU - Digital Markets Act (2022),data/raw/corpus_raw/AI Policies/European Union/EU - Digital Markets Act (2022).pdf
87c9c05b4aeb8f7a,European Union,EU - Towards a vibrant European network of AI excellence centres (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Towards a vibrant European network of AI excellence centres (2020).pdf
32451b824740575c,European Union,EU - Leadership in enabling and industrial technologies (2014),data/raw/corpus_raw/AI Policies/European Union/EU - Leadership in enabling and industrial technologies (2014).pdf
a1bd18ea7c19395b,European Union,EU - Intellectual property rights for the development of AI technologies,data/raw/corpus_raw/AI Policies/European Union/EU - Intellectual property rights for the development of AI technologies.pdf
1331c9176233b177,European Union,EU - Civil liability regime for AI (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Civil liability regime for AI (2020).pdf
66cdd979e1cb23d2,European Union,EU - Harmonised Standards for the European AI Act (2024),data/raw/corpus_raw/AI Policies/European Union/EU - Harmonised Standards for the European AI Act (2024).pdf
91d763c538922b40,European Union,EU - Policy and investment recommendations for trustworthy AI (2019),data/raw/corpus_raw/AI Policies/European Union/EU - Policy and investment recommendations for trustworthy AI (2019).pdf
bba630444b3278e8,European Union,Artificial Intelligence Act,data/raw/corpus_raw/AI Policies/European Union/Artificial Intelligence Act.pdf
11df4d5b7abc6ce1,European Union,EU - Sectorial AI testing (2024),data/raw/corpus_raw/AI Policies/European Union/EU - Sectorial AI testing (2024).pdf
38cbb47d29bb7f8b,European Union,EU - AI questions on interpretation and application of international law in so far as the EU is affected (2020),data/raw/corpus_raw/AI Policies/European Union/EU - AI questions on interpretation and application of international law in so far as the EU is affected (2020).pdf
f71aa6c7cc081e48,European Union,EU - Horizon Europe (2021),data/raw/corpus_raw/AI Policies/European Union/EU - Horizon Europe (2021).pdf
f6a416801fe6ae28,European Union,EU - Council Regulation on establishing the EU High Performance Computing Joint Undertaking (2021),data/raw/corpus_raw/AI Policies/European Union/EU - Council Regulation on establishing the EU High Performance Computing Joint Undertaking (2021).pdf
b75cc999dcdfa7fb,European Union,EU - Autonomous driving in European transport (2018),data/raw/corpus_raw/AI Policies/European Union/EU - Autonomous driving in European transport (2018).pdf
7dcbb8504da1624b,European Union,EU - Digital education action plan (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Digital education action plan (2020).pdf
5430f8adcdfd8f74,European Union,EU - Robustness and explainability of AI (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Robustness and explainability of AI (2020).pdf
ea56648a6dc5b5af,European Union,EU - Intellectual property rights for the development of AI technologies (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Intellectual property rights for the development of AI technologies (2020).pdf
493bb9f914260f5e,European Union,EU - EU AI and Blockchain investment fund to invest 100 million euros in startups in 2020 (2018),data/raw/corpus_raw/AI Policies/European Union/EU - EU AI and Blockchain investment fund to invest 100 million euros in startups in 2020 (2018).pdf
c67a9a0eee589a50,European Union,EU - Horizon 2020 (2024),data/raw/corpus_raw/AI Policies/European Union/EU - Horizon 2020 (2024).pdf
fea96923f848ce98,European Union,EU - Council conclusions on regulatory sandboxes (2020),data/raw/corpus_raw/AI Policies/European Union/EU - Council conclusions on regulatory sandboxes (2020).pdf
4995391ac1fbfdb3,European Union,"EU - Strategic Research, Innovation and Deployment Agenda (2020)","data/raw/corpus_raw/AI Policies/European Union/EU - Strategic Research, Innovation and Deployment Agenda (2020).pdf"
258754bbfcfa1fd1,European Union,EU - Destination Earth (2024),data/raw/corpus_raw/AI Policies/European Union/EU - Destination Earth (2024).pdf
bba630444b3278e8,European Union,EU - EU AI Act (2024),data/raw/corpus_raw/AI Policies/European Union/EU - EU AI Act (2024).pdf
da5088c5065b968c,European Union,EU - Member states and commission to work together to boost artifical intelligence made in Europe (2018),data/raw/corpus_raw/AI Policies/European Union/EU - Member states and commission to work together to boost artifical intelligence made in Europe (2018).pdf
e6aef35be51bf845,European Union,EU - Ethics guidelines for trustworthy AI (2019),data/raw/corpus_raw/AI Policies/European Union/EU - Ethics guidelines for trustworthy AI (2019).pdf
9fa93459bd75f58b,Canada,Canada - Canada-France Statement on Artificial Intelligence (2018),data/raw/corpus_raw/AI Policies/Canada/Canada - Canada-France Statement on Artificial Intelligence (2018).pdf
d1071a25157f00b6,Canada,Canada - Guide on the use of generative artifical intelligence (2024),data/raw/corpus_raw/AI Policies/Canada/Canada - Guide on the use of generative artifical intelligence (2024).pdf
96c59d64321b5e3e,Canada,Canada - Digital Charter in Action (2019),data/raw/corpus_raw/AI Policies/Canada/Canada - Digital Charter in Action (2019).pdf
707915f187d0dcee,Canada,Canada - Voluntary Code of Conduct on the Responsible Development and Management of Advanced Generative AI Systems (2023),data/raw/corpus_raw/AI Policies/Canada/Canada - Voluntary Code of Conduct on the Responsible Development and Management of Advanced Generative AI Systems (2023).pdf
3a3512dd95a729f0,Canada,Canada - AICan (2020),data/raw/corpus_raw/AI Policies/Canada/Canada - AICan (2020).pdf
c1bc0778301f3268,Canada,Canada - Building a Learning Health System for Canadians (2020),data/raw/corpus_raw/AI Policies/Canada/Canada - Building a Learning Health System for Canadians (2020).pdf
f5581c1f716bb0a9,Canada,Canada - Directive on Automated Decision-Making (2019),data/raw/corpus_raw/AI Policies/Canada/Canada - Directive on Automated Decision-Making (2019).pdf
b55f8678e82ee5cd,Canada,Canada - The Quebec government supports the AI Quebec Forum to ensure the international development of the Quebec AI ecosystem (TRANSLATION) (2021),data/raw/corpus_raw/AI Policies/Canada/Canada - The Quebec government supports the AI Quebec Forum to ensure the international development of the Quebec AI ecosystem (TRANSLATION) (2021).pdf
5a31d0eb9e3e09ea,Canada,Canada - Towards Safer and More Responsible AI (2019),data/raw/corpus_raw/AI Policies/Canada/Canada - Towards Safer and More Responsible AI (2019).pdf
6fdf3ff0c4988c5e,Canada,Canada - Digital Platform Workers' Rights Act (2022),data/raw/corpus_raw/AI Policies/Canada/Canada - Digital Platform Workers' Rights Act (2022).pdf
160b3e35911ba750,Canada,Canada - Terms of Reference of the Government of Canada Advisory Council on Artificial Intelligence (2019),data/raw/corpus_raw/AI Policies/Canada/Canada - Terms of Reference of the Government of Canada Advisory Council on Artificial Intelligence (2019).pdf
92b1c88e691d62a4,Canada,Canada - Moffatt v. Air Canada (2024),data/raw/corpus_raw/AI Policies/Canada/Canada - Moffatt v. Air Canada (2024).pdf
981aad01478de5ba,Canada,Canada - Canada and France work with international community to support responsible use of artificial intelligence (2019),data/raw/corpus_raw/AI Policies/Canada/Canada - Canada and France work with international community to support responsible use of artificial intelligence (2019).pdf
702554859485b334,Canada,Canada - Strategy for the Integration of AI in Quebec's Public Administration (TRANSLATED) (2021),data/raw/corpus_raw/AI Policies/Canada/Canada - Strategy for the Integration of AI in Quebec's Public Administration (TRANSLATED) (2021).pdf
3d9cb9a62ecf436c,Canada,Canada - Invitiation to Qualify (2018),data/raw/corpus_raw/AI Policies/Canada/Canada - Invitiation to Qualify (2018).pdf
1eca3bee6f2a0287,World Economic Forum,WEF - AI Procurement in a Box (2020),data/raw/corpus_raw/AI Policies/World Economic Forum/WEF - AI Procurement in a Box (2020).pdf
ab0bc8b0e06a0a1a,World Economic Forum,"WEF - A Policy Framework for Responsible Limits on Facial Recognition, Law Enforcement (2022)","data/raw/corpus_raw/AI Policies/World Economic Forum/WEF - A Policy Framework for Responsible Limits on Facial Recognition, Law Enforcement (2022).pdf"
b900036fbecb449e,World Economic Forum,WEF - A Framework for Responsible Limits on Facial Recognition (2020),data/raw/corpus_raw/AI Policies/World Economic Forum/WEF - A Framework for Responsible Limits on Facial Recognition (2020).pdf
4adfab37f736dbf5,African Union,AfCFTA Digital Trade Protocol2,data/raw/corpus_raw/AI Policies/African Union/AfCFTA Digital Trade Protocol2.pdf
853b6b0341d1d411,African Union,AfCFTA Digital Trade Protocol1,data/raw/corpus_raw/AI Policies/African Union/AfCFTA Digital Trade Protocol1.pdf
606c6d94cfa15717,Uruguay,Uruguay - Data Science and Machine Learning Roadmap (TRANSLATED) (2019),data/raw/corpus_raw/AI Policies/Uruguay/Uruguay - Data Science and Machine Learning Roadmap (TRANSLATED) (2019).pdf
27c1fba7e91f4dcf,Uruguay,Declaration of Montevideo2,data/raw/corpus_raw/AI Policies/Uruguay/Declaration of Montevideo2.pdf
fee21811fa6e974e,Uruguay,Declaration of Montevideo1,data/raw/corpus_raw/AI Policies/Uruguay/Declaration of Montevideo1.pdf
2dc05a812a090e7f,Uruguay,Uruguay - AI Strategy for the Digital Government (2019),data/raw/corpus_raw/AI Policies/Uruguay/Uruguay - AI Strategy for the Digital Government (2019).pdf
fcae2447c0a519ea,South Africa,South Africa - Terms of Reference for the Presidential Commission on the Fourth Industrial Revolution (2019),data/raw/corpus_raw/AI Policies/South Africa/South Africa - Terms of Reference for the Presidential Commission on the Fourth Industrial Revolution (2019).pdf
262d42b30807a807,France,"France - Jean Zay, France's most powerful supercomputer for research (2020)","data/raw/corpus_raw/AI Policies/France/France - Jean Zay, France's most powerful supercomputer for research (2020).pdf"
d661c4582fdb0926,France,France - CNIL's questions and answers on teleworking (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/France/France - CNIL's questions and answers on teleworking (TRANSLATED) (2020).pdf
218727096df72b49,France,France - Manifesto for Digital Ethics (TRANSLATED) (2021),data/raw/corpus_raw/AI Policies/France/France - Manifesto for Digital Ethics (TRANSLATED) (2021).pdf
b3d29d5e7b2be719,France,France - Report on the ethical matters raised by algorithms and artificial intelligence (2017),data/raw/corpus_raw/AI Policies/France/France - Report on the ethical matters raised by algorithms and artificial intelligence (2017).pdf
67f79bb5aa7be641,France,France - AI Strategy in France (TRANSLATED) (2017),data/raw/corpus_raw/AI Policies/France/France - AI Strategy in France (TRANSLATED) (2017).pdf
b93778f959d77db4,France,France - Decree No. 2023-304 amending Decree No. 2019-1088 (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/France/France - Decree No. 2023-304 amending Decree No. 2019-1088 (TRANSLATED) (2023).pdf
97c37eaf32cd34a9,France,France - Decree No. 2019-1088 relating to the state information and communication system (TRANSLATED) (2018),data/raw/corpus_raw/AI Policies/France/France - Decree No. 2019-1088 relating to the state information and communication system (TRANSLATED) (2018).pdf
904b301cdbe470f6,France,Translated - Our AI Our Ambition for France,data/raw/corpus_raw/AI Policies/France/Translated - Our AI Our Ambition for France.pdf
5c6cdcef93a3eb6a,France,France - Roadmap for a Research and Innovation Betwork on AI between France and Germany (2020),data/raw/corpus_raw/AI Policies/France/France - Roadmap for a Research and Innovation Betwork on AI between France and Germany (2020).pdf
2d2f5480f54888fa,France,France - Digital Republic Bill explantory memorandum (2016),data/raw/corpus_raw/AI Policies/France/France - Digital Republic Bill explantory memorandum (2016).pdf
7984ab8b70cde7fa,France,France - Research Chairs and Teaching in Artificial Intelligence (TRANSLATED) (2019),data/raw/corpus_raw/AI Policies/France/France - Research Chairs and Teaching in Artificial Intelligence (TRANSLATED) (2019).pdf
c21f37f052bb429a,France,France - Implementation of ethics by design (TRANSLATED) (2022),data/raw/corpus_raw/AI Policies/France/France - Implementation of ethics by design (TRANSLATED) (2022).pdf
ebe04c63d0429517,France,France - AI Our Ambition for France (2024),data/raw/corpus_raw/AI Policies/France/France - AI Our Ambition for France (2024).pdf
b19fa3d0a2393159,France,France - Adoption of the Law of Mobility Orientation by the French Parliament (2019),data/raw/corpus_raw/AI Policies/France/France - Adoption of the Law of Mobility Orientation by the French Parliament (2019).pdf
92f4be29f030ec48,France,Accelerating the use of generative AI in the economy,data/raw/corpus_raw/AI Policies/France/Accelerating the use of generative AI in the economy.pdf
f3b7e05ac1042b2d,France,France - Calls for expessons of interest in Skills and Careers of the Future (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/France/France - Calls for expessons of interest in Skills and Careers of the Future (TRANSLATED) (2023).pdf
8e8be0b69b0692e4,France,France - Our Companies Innovate (TRANSLATED) (2018),data/raw/corpus_raw/AI Policies/France/France - Our Companies Innovate (TRANSLATED) (2018).pdf
413b84e351eed939,France,France - Developing AI we can trust (2021),data/raw/corpus_raw/AI Policies/France/France - Developing AI we can trust (2021).pdf
d9f5622a36eb6439,Estonia,"Estonia - Burokratt, the next level of development of the digital state (TRANSLATION) (2020)","data/raw/corpus_raw/AI Policies/Estonia/Estonia - Burokratt, the next level of development of the digital state (TRANSLATION) (2020).pdf"
5c09dcafe8825b93,Estonia,Estonia - Estonia's Digital Agenda (2021),data/raw/corpus_raw/AI Policies/Estonia/Estonia - Estonia's Digital Agenda (2021).pdf
3791e3be1e7126ab,Estonia,Estonia - Estonia's national AI strategy 2019-2021 (2019),data/raw/corpus_raw/AI Policies/Estonia/Estonia - Estonia's national AI strategy 2019-2021 (2019).pdf
ae29de3feceb3a76,Estonia,"Estonia - Estonia created Suve, a state-approved automated chatbot to provide trustworthy information during the COVID-19 situation (2020)","data/raw/corpus_raw/AI Policies/Estonia/Estonia - Estonia created Suve, a state-approved automated chatbot to provide trustworthy information during the COVID-19 situation (2020).pdf"
b5db7426bd423b5c,Estonia,Estonia - Reusable AI components (NO DATE),data/raw/corpus_raw/AI Policies/Estonia/Estonia - Reusable AI components (NO DATE).pdf
a3c3e085fdbf3a38,Estonia,Estonia - AI Support Toolbox (NO DATE),data/raw/corpus_raw/AI Policies/Estonia/Estonia - AI Support Toolbox (NO DATE).pdf
38d64a1b27467a89,Estonia,Estonia - Report of Estonia's AI Taskforce (2019),data/raw/corpus_raw/AI Policies/Estonia/Estonia - Report of Estonia's AI Taskforce (2019).pdf
a7e5838cf9c67ce7,Estonia,"Estonia - Burokratt, roadmap for 2021-2023 (TRANSLATION) (2021)","data/raw/corpus_raw/AI Policies/Estonia/Estonia - Burokratt, roadmap for 2021-2023 (TRANSLATION) (2021).pdf"
cc69ef755697f9fa,Estonia,Estonia - Estonia's National AI Strategy or Kratt Strategy for 2022-2023 (2021),data/raw/corpus_raw/AI Policies/Estonia/Estonia - Estonia's National AI Strategy or Kratt Strategy for 2022-2023 (2021).pdf
27357a61954b9a61,Malaysia,MY-AI Portal,data/raw/corpus_raw/AI Policies/Malaysia/MY-AI Portal.pdf
5df755dce20d8c50,Peru,Translated - Open-source artificial intelligence algorithm service2,data/raw/corpus_raw/AI Policies/Peru/Translated - Open-source artificial intelligence algorithm service2.pdf
ffd46d16d76aa96a,Peru,Peru - Law Promoting the Use of AI (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/Peru/Peru - Law Promoting the Use of AI (TRANSLATED) (2023).pdf
2b48118e3ec1863c,Peru,Translated - Methodology to Identify Lessons Learned1,data/raw/corpus_raw/AI Policies/Peru/Translated - Methodology to Identify Lessons Learned1.pdf
60f08d55e1a668d0,Peru,Peru - National Digital Transformation Plan (PART 3) (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/Peru/Peru - National Digital Transformation Plan (PART 3) (TRANSLATED) (2023).pdf
efcb0d9a4b7f76d4,Peru,Peru - National Digital Transformation Plan (PART 1) (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/Peru/Peru - National Digital Transformation Plan (PART 1) (TRANSLATED) (2023).pdf
8a23b3b467f53979,Peru,Public-private regulatory sandbox regarding the use of unmanned vehicles1,data/raw/corpus_raw/AI Policies/Peru/Public-private regulatory sandbox regarding the use of unmanned vehicles1.pdf
60f08d55e1a668d0,Peru,Peru - National Digital Transformation Plan (PART 2) (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/Peru/Peru - National Digital Transformation Plan (PART 2) (TRANSLATED) (2023).pdf
