pc,side,rank,term
PC39,pos,1,cyber
PC39,pos,2,program
PC39,pos,3,pilot
PC39,pos,4,cybersecurity
PC39,pos,5,security
PC39,pos,6,serbia
PC39,pos,7,programme
PC39,pos,8,pilot program
PC39,pos,9,information
PC39,pos,10,republic
PC39,pos,11,project
PC39,pos,12,federal
PC39,pos,13,russian
PC39,pos,14,training
PC39,pos,15,republic serbia
PC39,pos,16,eu
PC39,pos,17,decision
PC39,pos,18,russian federation
PC39,pos,19,european
PC39,pos,20,federation
PC39,pos,21,institute
PC39,pos,22,health
PC39,pos,23,programs
PC39,pos,24,projects
PC39,pos,25,industry
PC39,pos,26,nsf
PC39,pos,27,decision making
PC39,pos,28,university
PC39,pos,29,institutions
PC39,pos,30,director
PC39,neg,1,ministry
PC39,neg,2,force
PC39,neg,3,defense
PC39,neg,4,article
PC39,neg,5,technology
PC39,neg,6,data
PC39,neg,7,innovation
PC39,neg,8,air
PC39,neg,9,human
PC39,neg,10,rights
PC39,neg,11,research
PC39,neg,12,aid
PC39,neg,13,science
PC39,neg,14,people
PC39,neg,15,recognition
PC39,neg,16,air force
PC39,neg,17,facial
PC39,neg,18,plan
PC39,neg,19,boe
PC39,neg,20,technologies
PC39,neg,21,facial recognition
PC39,neg,22,research innovation
PC39,neg,23,human rights
PC39,neg,24,report
PC39,neg,25,transformation
PC39,neg,26,aircraft
PC39,neg,27,use
PC39,neg,28,science technology
PC39,neg,29,economic
PC39,neg,30,beneficiary
PC40,pos,1,force
PC40,pos,2,ministry
PC40,pos,3,nairr
PC40,pos,4,air
PC40,pos,5,training
PC40,pos,6,government
PC40,pos,7,brussels
PC40,pos,8,task force
PC40,pos,9,national
PC40,pos,10,liability
PC40,pos,11,aircraft
PC40,pos,12,project
PC40,pos,13,european
PC40,pos,14,strategy
PC40,pos,15,air force
PC40,pos,16,task
PC40,pos,17,learning
PC40,pos,18,plan
PC40,pos,19,nsf
PC40,pos,20,support
PC40,pos,21,resources
PC40,pos,22,space
PC40,pos,23,civil
PC40,pos,24,personal data
PC40,pos,25,projects
PC40,pos,26,eu
PC40,pos,27,action
PC40,pos,28,policy
PC40,pos,29,report
PC40,pos,30,commission
PC40,neg,1,higher
PC40,neg,2,education
PC40,neg,3,risk
PC40,neg,4,higher education
PC40,neg,5,vietnam
PC40,neg,6,research
PC40,neg,7,cyber
PC40,neg,8,uk
PC40,neg,9,security
PC40,neg,10,russian
PC40,neg,11,public
PC40,neg,12,cybersecurity
PC40,neg,13,russian federation
PC40,neg,14,article
PC40,neg,15,systems
PC40,neg,16,services
PC40,neg,17,transformation
PC40,neg,18,risks
PC40,neg,19,information
PC40,neg,20,industrial
PC40,neg,21,generative
PC40,neg,22,doctoral
PC40,neg,23,digital
PC40,neg,24,quality
PC40,neg,25,ai systems
PC40,neg,26,generative ai
PC40,neg,27,innovation
PC40,neg,28,federation
PC40,neg,29,economy
PC40,neg,30,universities
